username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Beatriz95816074;2018-10-17 14:20;0;2;"Esos vándalos no son de univalle";;;;"1052565052413399040";https://twitter.com/Beatriz95816074/status/1052565052413399040
_bittertoffee;2018-10-17 14:19;10;18;"Gente de Cali, entiendan que si el gobierno no escucha por vías pacíficas, a lxs estudiantes les toca acceder a otras vías para obtener la atención necesaria respecto a las demandas de las universidades. Es que no son $50 mil lo que el Estado les debe, son 16 BILLONES. #Univalle";;;#Univalle;"1052564874235179008";https://twitter.com/_bittertoffee/status/1052564874235179008
ZullyCordoba1;2018-10-17 14:19;0;1;"Ver que #univalle es tendencia pero no por las buenas razones ";;;#univalle;"1052564846573744129";https://twitter.com/ZullyCordoba1/status/1052564846573744129
_fransua;2018-10-17 14:18;0;0;"Por los disturbios de Univalle, colapsada la movilidad del sur de #Calico, no se mueven los carros en la Simón Bolívar. #Traficocali";;;#Calico #Traficocali;"1052564540293025793";https://twitter.com/_fransua/status/1052564540293025793
JorgeOvalleB;2018-10-17 14:18;0;0;"Univalle siempre Digna! https://www.facebook.com/JorgeOvalle23/posts/793070397690705";;;;"1052564522672766977";https://twitter.com/JorgeOvalleB/status/1052564522672766977
CalviloVidal;2018-10-17 14:18;0;1;"Más tarde, las comentarios más CHICK sobre el PLANTÓN-TROPEL DE UNIVALLE HOY. Prólogo: me poposeo en estos lideruchos de izquierda que se quedan mirando el celular y No son capaces ni de hacer el chocolate que promerieron.";;;;"1052564481723707393";https://twitter.com/CalviloVidal/status/1052564481723707393
JorgeBuitragoT;2018-10-17 14:13;1;2;"El eterno error de algunos estudiantes de Univalle que creen que con vandalismo van a lograr algo. Gran parte de los ciudadanos nunca han apoyado sus "luchas" precisamente por actos como estos que las deslegitiman. https://twitter.com/EnterateCali/status/1052533693473017856";;;;"1052563298993008641";https://twitter.com/JorgeBuitragoT/status/1052563298993008641
JuanDavidM1994;2018-10-17 14:12;0;2;"Soy de Univalle y esos imbéciles que andan dañando los buses no me representan. Hay que defender lo publico sin afectar lo que le es útil al ciudadano común, sea efectivo o no. Estamos dando el mensaje equivocado a la ciudadanía caleña.";;;;"1052563037675241477";https://twitter.com/JuanDavidM1994/status/1052563037675241477
panemenosadia;2018-10-17 14:12;0;1;"Univalle esta bloqueada, pero la estación de universidades ya esta libre";;;;"1052562880162357248";https://twitter.com/panemenosadia/status/1052562880162357248
JairoDiaz;2018-10-17 14:10;0;1;"Alguien sabe cómo está El Paso por estación universidades? #univalle sigue bloqueada?";;;#univalle;"1052562563840524289";https://twitter.com/JairoDiaz/status/1052562563840524289
jacobocanas;2018-10-17 14:10;8;16;"Un país que se indigna por un trancon, por unas llantas quemadas y por un bus rallado. Y no se indigna por ver como poco a poco se va yendo el derecho a la educación, a la salud, a la libre expresión y a la democracia. #univalle #unidosporlaeducacion";;;#univalle #unidosporlaeducacion;"1052562561311408128";https://twitter.com/jacobocanas/status/1052562561311408128
ElkinFabrianyPH;2018-10-17 14:10;2;5;"Mis dos almas mater liderando las mejores Universidades del país: mi UNAL en primer lugar y mi UNIVALLE en tercer lugar. Mi alma mater es la Universidad Pública. ";;;;"1052562390993305600";https://twitter.com/ElkinFabrianyPH/status/1052562390993305600
alejarodas;2018-10-17 14:06;1;8;"Creo en el derecho a la protesta, especialmente en causas como la educación. Pero no creo que afectando a las 1800 personas que se mueven diariamente en este bus se logre el objetivo. #univalle #Marcha";;;#univalle #Marcha;"1052561471757017089";https://twitter.com/alejarodas/status/1052561471757017089
IvanchoPress;2018-10-17 14:04;3;2;"Sigue la congestión a esta hora en el sur de la ciudad de Cali por protestas y bloqueos de vías por parte de estudiantes de Univalle. ";;;;"1052561003144040451";https://twitter.com/IvanchoPress/status/1052561003144040451
TendenciaCol;2018-10-17 14:02;0;1;"Trending Topic Colombia 17/10/18 9:00 am 1. #FelizMiércoles 2. #CorteNoAlAborto 3. #ColombiaSuperaPobreza 4. Crimea 5. Mario Montoya 6. Canadá 7. Roberto Burgos Cantor 8. Guinness 9. Univalle 10. Día Internacional @TendenciasColo1";;;#FelizMi #CorteNoAlAborto #ColombiaSuperaPobreza;"1052560494362578944";https://twitter.com/TendenciaCol/status/1052560494362578944
Manuel_5876;2018-10-17 14:00;0;0;"Por culpa de la Univalle wua perder por inasistencia hpta &gt;:v";;;;"1052559984725303302";https://twitter.com/Manuel_5876/status/1052559984725303302
Gemelitas90;2018-10-17 13:57;7;23;"¿Por qué desvían la atención del objetivo de las protestas de #univalle ? Están luchando por la EDUCACIÓN de todos y hablan es del tráfico y el vandalismo";;;#univalle;"1052559338831777793";https://twitter.com/Gemelitas90/status/1052559338831777793
Noti90Minutos;2018-10-17 13:56;3;6;"#Reporte90 El Esmad intervinó en el plantón de los estudiantes de Univalle tras los bloqueos que se presentaron en el sur de #Cali.";;;#Reporte90 #Cali;"1052559009532792833";https://twitter.com/Noti90Minutos/status/1052559009532792833
ScratchinPro;2018-10-17 13:53;1;1;"La Univalle es buena, los vándalos que se escudan en ella para hacer daño no la representan.";;;;"1052558300624113664";https://twitter.com/ScratchinPro/status/1052558300624113664
hermesruizrinco;2018-10-17 13:53;0;1;"Si el vandalismo es una forma de "comunicación", como afirma este personaje, no tendremos un futuro digno para todos Bloqueos, daños a buses de MIO, impacto negativo en otras personas por vías de hecho, son injustificables Los mismos de siempre hacen quedar mal a #univalle ";;;#univalle;"1052558236421935104";https://twitter.com/hermesruizrinco/status/1052558236421935104
jul1363;2018-10-17 13:51;0;0;"@canalunivalle @ingenieriauv @PoliciaCali @Mineducacion @elpaiscali @VickyDavilaH @ClaudiaLopez @PalomaValenciaL @AlcaldiaDeCali @HassNassar los desadaptados y vándalos d univalle destruyendo la ciudad q Ponal entre para su captura ";;@ingenieriauv @PoliciaCali @Mineducacion @elpaiscali @VickyDavilaH @ClaudiaLopez @PalomaValenciaL @AlcaldiaDeCali @HassNassar;;"1052557779867770881";https://twitter.com/jul1363/status/1052557779867770881
ViboraLuisa;2018-10-17 13:51;1;11;"Los que rayan y vandalizan no son estudiantes de la Univalle. En todo tipo de protestas se mezclan todos con todos, así que no generalice.";;;;"1052557652386025473";https://twitter.com/ViboraLuisa/status/1052557652386025473
Cathe_tr;2018-10-17 13:51;35;109;"Hubo marcha pacífica y a nadie le importó. Hoy Univalle logró colapsar el tráfico y ahora sí todos las visibilizan. No justifico los actos vandálicos de algunos, pero eso no le quita importancia a lo que se está defendiendo. Hoy todos a la #Marchadelasantorchas";;;#Marchadelasantorchas;"1052557595431579648";https://twitter.com/Cathe_tr/status/1052557595431579648
ingenieroelber;2018-10-17 13:48;0;2;"@RadioPlaneta969 de 100 que estan de vandalos hoy en univalle, 10 saben por que protestan y 90 van trabados a descargar su ira con la traba! Que diran los que tanto han criticado la penalizacion de dosis personal? Y aclaro que aun asi yo estoy de acuerdo con legalización.";;@RadioPlaneta969;;"1052557031977168898";https://twitter.com/ingenieroelber/status/1052557031977168898
paoma2012;2018-10-17 13:48;3;1;"Hoy no hay marchas por la educación en Univalle, solo disturbios. Que triste";;;;"1052557012154892288";https://twitter.com/paoma2012/status/1052557012154892288
quepe_;2018-10-17 13:48;2;2;"Los mismos que critican laa vías de hecho de estudiantes de #Univalle son los mismos que apoyan intervención militar en Venezuela...";;;#Univalle;"1052557007721521152";https://twitter.com/quepe_/status/1052557007721521152
2yhul;2018-10-17 13:46;1;4;"Cali debería reflexionar respecto a su movilidad y sus vías especialmente en el sur, es increíble que al bloquear la calle 16 y la carrera 100 por parte de estudiantes de Univalle. Todo el sur colapse hasta la salida a Popayán, de locos.";;;;"1052556537980481538";https://twitter.com/2yhul/status/1052556537980481538
TendenciaCol;2018-10-17 13:46;0;0;"Trending Topic Colombia 17/10/18 8:00 am 1. #FelizMiércoles 2. #ColombiaSuperaPobreza 3. #CorteNoAlAborto 4. Crimea 5. Mario Montoya 6. Univalle 7. Canada 8. Roberto Burgos Cantor 9. Guinness 10. Armada @TendenciasColo1";;;#FelizMi #ColombiaSuperaPobreza #CorteNoAlAborto;"1052556390647115776";https://twitter.com/TendenciaCol/status/1052556390647115776
feliatlas;2018-10-17 13:44;0;1;"Quiero entender que las protestas de UNIVALLE tienen una razón lógica, pero los que hacen vandalismo deberían ser denunciados por la misma comunidad estudiantil, no es válido su actuar y solo empañan el reclamo legítimo de los estudiantes de bien.";;;;"1052555937167245313";https://twitter.com/feliatlas/status/1052555937167245313
Noti90Minutos;2018-10-17 13:41;8;14;"#Reporte90 En video quedó registrado el momento del enfrentamiento entre miembros del Esmad y estudiantes de Univalle tras los bloqueos que se presentaron en el sur de #Cali.";;;#Reporte90 #Cali;"1052555180007452672";https://twitter.com/Noti90Minutos/status/1052555180007452672
JosLuis80850270;2018-10-17 13:40;1;1;"A esta hora Caos Total vias aledañas a la Univalle ppr distrurbios de los estudiantes vias bloqueadas quema de llantas tomar vias alterna cañas gorda hacia Jamundi prohibido tomar la pasoancho la 16 y la simon Bolivar";;;;"1052555028647567360";https://twitter.com/JosLuis80850270/status/1052555028647567360
papisa3166;2018-10-17 13:36;2;2;"Para educar estos delincuentes "estudiantes" es que @IvanDuque aprobó un billón? No será suficiente, fecodecomunista no tiene llenadero. Le falta mano dura a este Presidente. Univalle. ";;@IvanDuque;;"1052554031107895298";https://twitter.com/papisa3166/status/1052554031107895298
JohanaA_05;2018-10-17 13:34;0;2;"-Profe llegue tarde porque univalle está en manifestación. +Y usted acaso estudia en univalle? -No, pero... + Tiene cero en el parcial.";;;;"1052553551732531207";https://twitter.com/JohanaA_05/status/1052553551732531207
SantiagoDeCali_;2018-10-17 13:34;1;0;"empieza a mejorar, un poco, el tráfico en el sector de Univalle tras el levantamiento de barricadas por parte de la Policía ";;;;"1052553517246947328";https://twitter.com/SantiagoDeCali_/status/1052553517246947328
Noti90Minutos;2018-10-17 13:33;9;14;"#Reporte90 A una sola voz, estudiantes de Univalle protestan en el sur de #Cali. Durante la mañana de este miércoles #17oct se presentan bloqueos en la zona de universidades.";;;#Reporte90 #Cali #17oct;"1052553197951291392";https://twitter.com/Noti90Minutos/status/1052553197951291392
CrisYsusJuanes;2018-10-17 13:33;0;0;"Univalle ... juventud terrorista!";;;;"1052553187020943360";https://twitter.com/CrisYsusJuanes/status/1052553187020943360
ManuelMateusL;2018-10-17 13:33;3;2;"Que desgracia pagar impuestos en el Valle del Cauca para mantener vagos que estudian en la UniValle sede Cali y que hagan estos atentados a los bienes públicos. Si no son estudiantes, entonces x q los admiten en su protesta. Complicidad? ";;;;"1052553182495350784";https://twitter.com/ManuelMateusL/status/1052553182495350784
JohanaA_05;2018-10-17 13:32;0;1;"Hoy que tenía parcial Univalle madruga a cerrar las vías. Buena esa, linda la lucha por la educación. Los demás que no se eduquen.";;;;"1052552969625964544";https://twitter.com/JohanaA_05/status/1052552969625964544
Noti90Minutos;2018-10-17 13:32;3;5;"#Reporte90 Este es el panorama de la Calle 5ta con carrera 94, donde varias personas debieron salir de la estación de Capri para continuar con su destino tras las manifestaciones de estudiantes de Univalle. ";;;#Reporte90;"1052552959597445121";https://twitter.com/Noti90Minutos/status/1052552959597445121
joseduvar;2018-10-17 13:32;2;2;"Eso de los constantes bloqueos de los de La Univalle y, en general, de los de todas las universidades públicas se acaba permitiendo el ingreso de la policía a dichos establecimientos";;;;"1052552922209378304";https://twitter.com/joseduvar/status/1052552922209378304
ataraxia1993;2018-10-17 13:32;0;0;"Los Lamentables dirigentes políticos de nuestra ciudad no comprenden, dado su nivel económico de dudosa proveniencia, el valor de la Universidad Pública. Ver a un estudiante de javeriana, icesi, USACA, en maestría en Univalle es gracioso, no tienen ese nivel que da la U pública. ";;;;"1052552830484135937";https://twitter.com/ataraxia1993/status/1052552830484135937
Noti90Minutos;2018-10-17 13:31;4;13;"#Reporte90 Así registró 90 Minutos las manifestaciones de estudiantes de Univalle que se presentaron esta mañana en el sur de Cali. ";;;#Reporte90;"1052552645615980545";https://twitter.com/Noti90Minutos/status/1052552645615980545
_fransua;2018-10-17 13:30;1;0;"La Policía Esmad levantó barricadas en los alrededores de Univalle, a esta hora la autoridad tiene el control en la zona #CaliCo";;;#CaliCo;"1052552415822716929";https://twitter.com/_fransua/status/1052552415822716929
radiosupercali;2018-10-17 13:29;4;2;"#ACTUALIZACION #Alinstante La situación #AEstaHora se encuentra controlada a las afueras de la Univalle. Sin embargo al interior, encapuchados siguen arrojando papas bomba. ";;;#ACTUALIZACION #Alinstante #AEstaHora;"1052552285677674496";https://twitter.com/radiosupercali/status/1052552285677674496
SantiagoDeCali_;2018-10-17 13:28;2;3;"Como una manera de comunicarse, llama este protestante a los actos de vandalismo de esta mañana en Univalle ";;;;"1052551806931427328";https://twitter.com/SantiagoDeCali_/status/1052551806931427328
puertotejada;2018-10-17 13:21;0;0;"Protesta de estudiantes Univalle a primeras horas de la mañana ocasiona fuerte congestión vehícular en la Calle 16 con Carrera 100, retrasadas las rutas del MIO";;;;"1052550125036421120";https://twitter.com/puertotejada/status/1052550125036421120
luifer7029;2018-10-17 13:20;0;1;"Pura mierda! No son mas que unos vándalos que tienen a la univalle de fumadero de bareta. ¿que tiene que ver una marcha por la educación superior con bloquear vias y destruir el patrimonio de los caleños? Cuando los "buenos" de la univalle han detenido a estas "minorias"";;;;"1052550004164968448";https://twitter.com/luifer7029/status/1052550004164968448
arquitek216;2018-10-17 13:20;0;0;"Los educados universitarios de la Univalle madrugaron a destruir el patrimonio de todos los ciudadanos de Cali. Despierten a @MauriceArmitage";;@MauriceArmitage;;"1052549968265994241";https://twitter.com/arquitek216/status/1052549968265994241
Noti90Minutos;2018-10-17 13:20;20;33;"#Reporte90 Esto es lo que está ocurriendo en el sur de #Cali tras las manifestaciones de los estudiantes de Univalle. A esta hora ya hay presencia del ESMAD. ";;;#Reporte90 #Cali;"1052549857427247104";https://twitter.com/Noti90Minutos/status/1052549857427247104
juanka1024;2018-10-17 13:20;0;1;"Universidades está echa una , no hay por donde coger , me tocó venirme a pie hasta el trabajo , si es para exigir una educación pública de calidad que los de univalle lo hagan hasta que el gobierne escuche.";;;;"1052549808387289088";https://twitter.com/juanka1024/status/1052549808387289088
kevmog;2018-10-17 13:20;0;0;"Mamertos de Univalle haciendo lo que mejor saben: Joder a los demás!! @WRadioColombia @lafm @CaliDenuncia @CaliSosVos";;@WRadioColombia @lafm @CaliDenuncia @CaliSosVos;;"1052549794596614144";https://twitter.com/kevmog/status/1052549794596614144
ManuelMateusL;2018-10-17 13:17;0;1;"Ayer fui criticado al protestar porque estudiantes Univalle sede Buga bloquearon la Carrera 13 del municipio y nadie los desalojó. Hoy amanece Cali con grafitis, quemas de llantas, vidrios rotos Esta vez por estudiantes sede Cali Protesta particular afectando interés general";;;;"1052549171339816960";https://twitter.com/ManuelMateusL/status/1052549171339816960
puertotejada;2018-10-17 13:17;1;0;"Protesta de estudiantes Univalle a primeras horas de la mañana ocasiona fuerte congestión vehícular en la Calle 16 con Carrera 100, retrasadas las rutas del MIO.";;;;"1052549068117995522";https://twitter.com/puertotejada/status/1052549068117995522
aguapanelero;2018-10-17 13:16;25;105;"El caos en el extremo sur de #CaliCo me afecta directamente y fuerte pero me lo aguanto y asumo las consecuencias de llegar tarde a todo. Urge solidaridad con los estudiantes de #Univalle y su plantón. Su caos es y mi caos. ";;;#CaliCo #Univalle;"1052548853738627073";https://twitter.com/aguapanelero/status/1052548853738627073
puertotejada;2018-10-17 13:15;0;0;"NOS REPORTAN Protesta de estudiantes Univalle a primeras horas de la mañana ocasiona fuerte congestión vehícular en la Calle 16 con Carrera 100. Rutas del MIO retrasadas https://www.facebook.com/YoQuieroAPuertoTejada/posts/2009371295822409";;;;"1052548591963832320";https://twitter.com/puertotejada/status/1052548591963832320
trophyquinn;2018-10-17 13:13;1;8;"sjsjajsjs muy chistoso como se re mil emputan con univalle pero nunca con el gobierno ";;;;"1052548161473003520";https://twitter.com/trophyquinn/status/1052548161473003520
Noti90Minutos;2018-10-17 13:12;8;5;"#Reporte90 Esto es lo que está ocurriendo en el sur de #Cali tras las manifestaciones de los estudiantes de Univalle. A esta hora ya hay presencia del ESMAD. ";;;#Reporte90 #Cali;"1052547982867005440";https://twitter.com/Noti90Minutos/status/1052547982867005440
jmgaspart;2018-10-17 13:12;0;0;"Cierto y por eso todos debemos rechazar dichos actos, haciendo un gran esfuerzo por controlar quienes, como participan en las distintas actividades y como utilizan el nombre de un movimiento para hacer actos inapropiados cuando no son parte del mismo. #SOSUniversidadesPúblicas";;;#SOSUniversidadesP;"1052547918043996160";https://twitter.com/jmgaspart/status/1052547918043996160
indomables100pr;2018-10-17 13:12;0;0;"#ColombiaSuperaPobreza mental. #FelizMiércoles #CorteNoAlAborto masculino. #PicoYPlaca "Univalle"";;;#ColombiaSuperaPobreza #FelizMi #CorteNoAlAborto #PicoYPlaca;"1052547883319193600";https://twitter.com/indomables100pr/status/1052547883319193600
MayChavesArgaez;2018-10-17 13:11;6;42;"Eso es mentira, yo estoy en la 16 con 100 junto a univalle y los chicos están haciendo pancartas y quienes tienen cerrado el tráfico es la policia, el MÍO está funcionando, es irresponsable deslegitimar una protesta justa con infamias y calumnias";;;;"1052547759818137600";https://twitter.com/MayChavesArgaez/status/1052547759818137600
jojangu;2018-10-17 13:11;0;0;"Por los actos de vandalismo que se llevan ahora por parte de manifestantes de Univalle es la razón que dónde nunca se les va a tomar en serio. Estos personajes tienen que penalizarlos y la fuerza pública debe estar presente en cada universidad pública de Colombia.";;;;"1052547561284726785";https://twitter.com/jojangu/status/1052547561284726785
May__G;2018-10-17 13:10;9;41;"Y después dicen que porque les decimos aguamasientos Revoltosos de Univalle haciendo de las suyas, bloqueando las calles y afectando a la gente que madruga a trabajar, porque señores la gente de bien TRABAJA y no espera que las cosas caigan del cielo o que papá Estado las regale";;;;"1052547288520908800";https://twitter.com/May__G/status/1052547288520908800
puertotejada;2018-10-17 13:09;0;0;"NOS REPORTAN A esta hora protesta de estudiantes Univalle desde primeras horas de la mañana ocasiona fuerte congestión vehícular en la Calle 16 con Carrera 100, retrasadas las rutas del MIO. https://www.facebook.com/nelson.molina.5283/posts/2145563125455024";;;;"1052547251401310208";https://twitter.com/puertotejada/status/1052547251401310208
dolardemar;2018-10-17 13:08;1;15;"Resulta que no. La Univalle es la 3 universidad del país mas importante en términos de investigación. Eso quiere decir que aporta al desarrollo del país. No estamos subsidiando la educación, INVERTIMOS por que los retornos sociales y económicos de la educación pública es pa todos";;;;"1052546931833094144";https://twitter.com/dolardemar/status/1052546931833094144
indomables100pr;2018-10-17 13:08;0;1;"A los uribistas, les duele que les rayen un bus o quiebren un puto vidrio. Pero, que maten algún cristiano no pq, algo habrá hecho... #FelizMiércoles "Univalle" "Canadá"";;;#FelizMi;"1052546799439732737";https://twitter.com/indomables100pr/status/1052546799439732737
Paco1770;2018-10-17 13:07;1;2;"Que los estudiantes de Univalle están haciendo un plantón pacífico? Ja, ja, ja. Regularmente los plantones de Univalle se caracterizan por la violencia (arrojando papas explosivas) y molestias para el resto de la ciudadanía.";;;;"1052546759283666945";https://twitter.com/Paco1770/status/1052546759283666945
puertotejada;2018-10-17 13:07;0;0;"OS REPORTAN A esta hora protesta de estudiantes Univalle desde primeras horas de la mañana ocasiona fuerte congestión vehícular en la Calle 16 con Carrera 100, retrasadas las rutas del MIO. https://www.facebook.com/YoQuieroAPuertoTejada/posts/2009363599156512";;;;"1052546541423079424";https://twitter.com/puertotejada/status/1052546541423079424
METROCALI;2018-10-17 13:05;2;0;" #ATENCIÓN Se restablece el servicio de las rutas #MIO T31 - E21 - E41 - E31 - P27C - P17, manifestantes desbloquean el carril solo bus. Se normaliza atención en estaciones Meléndez, Buitrera y Univalle.";;;#ATENCI #MIO;"1052546052132401152";https://twitter.com/METROCALI/status/1052546052132401152
JhonEdward92;2018-10-17 13:04;0;0;"#FelizMiércoles Crimea Univalle Mario Montoya Canadá #CorteNoAlAborto Erradicación de la Pobreza #ArribaBogotá #MañanasBLU Motos 2T y 4T #DiaParaLaErradicacionDeLaPobreza @JurisdiccPaz @CIDH @MisionONUCol @ONU_es @ONUHumanRights @ONU_derechos";;@CIDH @MisionONUCol @ONU_es @ONUHumanRights @ONU_derechos;#FelizMi #CorteNoAlAborto #ArribaBogot #Ma #DiaParaLaErradicacionDeLaPobreza;"1052545891746422784";https://twitter.com/JhonEdward92/status/1052545891746422784
indomables100pr;2018-10-17 13:02;0;0;""Univalle" Los, vallunos son así, apasionados. Colombia los ama Valle. #FelizMiércoles";;;#FelizMi;"1052545313955897344";https://twitter.com/indomables100pr/status/1052545313955897344
XIXCAMUV;2018-10-17 13:00;0;0;"Scattered Thunderstorms Hoy! con una max 32C y una minima 22C. A un dia menos del #XIXCAMUV 9-11 Jul http://goo.gl/lRFK89 @Univalle_FSalud";;@Univalle_FSalud;#XIXCAMUV;"1052544894399598593";https://twitter.com/XIXCAMUV/status/1052544894399598593
KarinP9878;2018-10-17 12:59;0;0;"#AEstaHora #CaliCo A pesar de la forma que Univalle ha decidido protestar el día de hoy y que esta nos afecte de manera terrible a todos los ciudadanos, porque ciertamente el sur esta hecho un caos total, son las vías que al final deja el gobierno para hacerse sentir.";;;#AEstaHora #CaliCo;"1052544634629451776";https://twitter.com/KarinP9878/status/1052544634629451776
JhonEdward92;2018-10-17 12:58;0;0;"#FelizMiércoles Crimea Univalle Mario Montoya Canadá #CorteNoAlAborto Erradicación de la Pobreza #ArribaBogotá #MañanasBLU Motos 2T y 4T #DiaParaLaErradicacionDeLaPobreza";;;#FelizMi #CorteNoAlAborto #ArribaBogot #Ma #DiaParaLaErradicacionDeLaPobreza;"1052544493260603392";https://twitter.com/JhonEdward92/status/1052544493260603392
indomables100pr;2018-10-17 12:58;0;2;"En Univalle, el incendio de la frustración lo quieren apagar los uribistas, con la gasolina del odio y la estigmatización.";;;;"1052544278348668930";https://twitter.com/indomables100pr/status/1052544278348668930
saravasquezmo;2018-10-17 12:57;0;0;"Totalmente de acuerdo, pero actos como dañar míos, rayar puertas de comercios, eliminan toda posibilidad de escucha respetuosa";;;;"1052544193032331266";https://twitter.com/saravasquezmo/status/1052544193032331266
TSebastianV;2018-10-17 12:57;0;1;"No creo que la solución sea convertirse en un problema. Univalle.";;;;"1052544031840980992";https://twitter.com/TSebastianV/status/1052544031840980992
utopia_vikinga;2018-10-17 12:57;0;1;"Yo apoyo la pelea de Univalle pero, no me parece que, peleen por la pública pero no cuiden lo público";;;;"1052544025872322561";https://twitter.com/utopia_vikinga/status/1052544025872322561
rata_charlatana;2018-10-17 12:56;0;0;"Univalle haciendo méritos para que uno quiera solidarizarse con la causa. ";;;;"1052543915851743232";https://twitter.com/rata_charlatana/status/1052543915851743232
henao1726;2018-10-17 12:54;0;1;"Días atrás hicieron una marcha cívica, y hoy vuelven mierda el sur. Me encanta esa lógica de #Univalle";;;#Univalle;"1052543471200989184";https://twitter.com/henao1726/status/1052543471200989184
indomables100pr;2018-10-17 12:54;0;2;"Univalle, la violencia es el camino de los uribistas y los marxistas; por favor. Estamos en el siglo XXI. #FelizMiércoles";;;#FelizMi;"1052543397238632448";https://twitter.com/indomables100pr/status/1052543397238632448
jmgaspart;2018-10-17 12:54;1;3;"La educación pública y de calidad es el camino al desarrollo de una sociedad, por eso debe ser la prioridad del estado Colombiano. A querer lo público que es de todos y para todos. #SOSUniversidadesPúblicas @IvanDuque @MedicinaUNAL @Univalle_FSalud @medicina_udea @Mineducacion";;@IvanDuque @MedicinaUNAL @Univalle_FSalud @Medicina_UdeA @Mineducacion;#SOSUniversidadesP;"1052543281781968898";https://twitter.com/jmgaspart/status/1052543281781968898
VeroRodriguezC;2018-10-17 12:52;0;0;"No se les pudo ocurrir mejor día a los de univalle para alborotarse? #shithappens";;;#shithappens;"1052542979682885632";https://twitter.com/VeroRodriguezC/status/1052542979682885632
danicastarivas;2018-10-17 12:51;4;25;"Univalle bloqueando el sector de Universidades en Cali. ";;;;"1052542493206700032";https://twitter.com/danicastarivas/status/1052542493206700032
medaculillo;2018-10-17 12:50;1;6;"Odio lo que esta pasando. Pero VIVA UNIVALLE.";;;;"1052542457320300544";https://twitter.com/medaculillo/status/1052542457320300544
Andorian04;2018-10-17 12:50;2;8;"Protesta en cali !! De la Univalle !! Por la educación pública ... trancon enorme ! ";;;;"1052542244148969472";https://twitter.com/Andorian04/status/1052542244148969472
prensamardel;2018-10-17 12:49;4;0;"Bloqueada la Cll 16 con 98 en ambos sentidos #Calico #Univalle #MarchaAlSurdeCali @adncali @juanfotosadn @CaracolRadio @CaracolTV @vivalasnoticias @NoticieroNoti5 @Noti90Minutos @BluRadioCo @PoliciaCali @BluRadioCali";;@adncali @juanfotosadn @CaracolRadio @CaracolTV @vivalasnoticias @NoticieroNoti5 @Noti90Minutos @BluRadioCo @PoliciaCali;#Calico #Univalle #MarchaAlSurdeCali;"1052542043262570496";https://twitter.com/prensamardel/status/1052542043262570496
3208elifar;2018-10-17 12:48;0;0;"Necesito saber si va haber manifestaciones de la #univalle en la tarde, para pensar como me transporto hasta mi trabajo hoy";;;#univalle;"1052541743642468360";https://twitter.com/3208elifar/status/1052541743642468360
Asi_Angelica;2018-10-17 12:47;1;4;"Yo: salí re bien de tiempo voy a llegar temprano a la u Plantón en Univalle: I L U S A";;;;"1052541727343407105";https://twitter.com/Asi_Angelica/status/1052541727343407105
naru9511;2018-10-17 12:47;4;14;"No generalicen. Hay personas que aprovechan las manifestaciones para hacer actos vandalicos. Hablar de "Univalle" en terminos generales es algo irresponsable.";;;;"1052541617255718914";https://twitter.com/naru9511/status/1052541617255718914
jessimaa04;2018-10-17 12:45;0;9;"El señor del MIO dice que nos deja en la estación de Capri porque los estudiantes de Univalle están bloqueando las vías y, después dice: esos muchachos tienen razón. La gente ya se va dando cuenta que este gobierno hace lo que se le dé la gana.";;;;"1052541092611145728";https://twitter.com/jessimaa04/status/1052541092611145728
ximenar101;2018-10-17 12:45;0;1;"Univalle también? ";;;;"1052541058259791872";https://twitter.com/ximenar101/status/1052541058259791872
Paulytalapek;2018-10-17 12:42;0;0;"De verdad amo el espíritu de lucha de los de Univalle, pero venga no hay derecho a que perjudiquen a los demás de esa forma";;;;"1052540348763918336";https://twitter.com/Paulytalapek/status/1052540348763918336
GarzonSandra1;2018-10-17 12:40;4;3;"ALERTA CALI, vandalismo, bloqueo, asaltos, a esto le llaman manifestación pacífica? Educación? “Univalle sinónimo de “Amponeria” @MauriceArmitage @PoliciaCali @TRANSITOCALI";;@MauriceArmitage @PoliciaCali @TRANSITOCALI;;"1052539888522993665";https://twitter.com/GarzonSandra1/status/1052539888522993665
Paulytalapek;2018-10-17 12:38;0;0;"Pero que PUTO desastre están haciendo los de Univalle, que hijueputas";;;;"1052539400414998528";https://twitter.com/Paulytalapek/status/1052539400414998528
jaimefajardos;2018-10-17 12:38;0;0;"Colapsado el sur de la ciudad por manifestación en la univalle";;;;"1052539256416157701";https://twitter.com/jaimefajardos/status/1052539256416157701
JuanFAvellaneda;2018-10-17 12:34;2;6;"Eso no es cierto. UNIVALLE tiene un déficit de 30.000 mill para acabar este año, no hay con qué pagar sueldos y se prevé cierre de programas académicos. Vamos de mal en peor y desde el 93 nadie ha previsto qué hacer al respecto. Gobierno no ha dicho cómo cubrir operaciones.";;;;"1052538353562898434";https://twitter.com/JuanFAvellaneda/status/1052538353562898434
cedwinramirez;2018-10-17 12:33;0;0;"Salieron las ratas que se camuflan en la univalle";;;;"1052538134376910848";https://twitter.com/cedwinramirez/status/1052538134376910848
Gsuarezl;2018-10-17 12:33;0;0;"Será que tiene hijos en univalle para hacerle tan buena publicidad? O están en los grandes salones de los andes..?";;;;"1052538094623305728";https://twitter.com/Gsuarezl/status/1052538094623305728
